,head,relation,tail
8392,8080,end_time,2200
8393,8081,end_time,1900
8394,8082,end_time,1900
8395,8083,end_time,2100
8396,8084,end_time,2100
8397,8085,end_time,2100
8398,8086,end_time,0
8399,8087,end_time,0
8400,8088,end_time,0
8401,8089,end_time,0
8402,8090,end_time,0
8403,8091,end_time,0
8404,8092,end_time,0
8405,8093,end_time,0
8406,8094,end_time,0
8407,8095,end_time,0
8408,8096,end_time,
8409,8097,end_time,
8410,8098,end_time,
8411,8099,end_time,
8412,8100,end_time,
8413,8101,end_time,
8414,8102,end_time,0
8415,8103,end_time,0
8416,8104,end_time,0
8417,8105,end_time,1500
8418,8106,end_time,1500
8419,8107,end_time,1500
8420,8108,end_time,1500
8421,8109,end_time,0
8422,8110,end_time,0
8423,8111,end_time,0
8424,8112,end_time,0
8425,8113,end_time,0
8426,8114,end_time,0
8427,8115,end_time,0
8428,8116,end_time,0
8429,8117,end_time,0
8430,8118,end_time,0
8431,8119,end_time,0
8432,8120,end_time,0
8433,8121,end_time,0
8434,8122,end_time,0
8435,8123,end_time,0
8436,8124,end_time,0
8437,8125,end_time,0
8438,8126,end_time,0
8439,8127,end_time,0
8440,8128,end_time,0
8441,8129,end_time,0
8442,8130,end_time,0
8443,8131,end_time,0
8444,8132,end_time,0
8445,8133,end_time,0
8446,8134,end_time,0
8447,8135,end_time,0
8448,8136,end_time,0
8449,8137,end_time,0
8450,8138,end_time,0
8451,8139,end_time,0
8452,8140,end_time,0
8453,8141,end_time,0
8454,8142,end_time,0
8455,8143,end_time,0
8456,8144,end_time,0
8457,8145,end_time,900
8458,8146,end_time,900
8459,8147,end_time,900
8460,8148,end_time,900
8461,8149,end_time,900
8462,8150,end_time,900
8463,8151,end_time,
8464,8152,end_time,
8465,8153,end_time,
8466,8154,end_time,
8467,8155,end_time,1300
8468,8156,end_time,100
8469,8157,end_time,100
8470,8158,end_time,100
8471,8159,end_time,0
8472,8160,end_time,
8473,8161,end_time,
8474,8162,end_time,
8475,8163,end_time,
8476,8164,end_time,
8477,8165,end_time,
8478,8166,end_time,
8479,8167,end_time,
8480,8168,end_time,
8481,8169,end_time,0
8482,8170,end_time,0
8483,8171,end_time,0
8484,8172,end_time,0
8485,8173,end_time,0
8486,8174,end_time,0
8487,8175,end_time,0
8488,8176,end_time,0
8489,8177,end_time,0
8490,8178,end_time,0
8491,8179,end_time,0
8492,8180,end_time,0
8493,8181,end_time,0
8494,8182,end_time,
8495,8183,end_time,
8496,8184,end_time,0
8497,8185,end_time,0
8498,8186,end_time,
8499,8187,end_time,
8500,8188,end_time,
8501,8189,end_time,0
8502,8190,end_time,0
8503,8191,end_time,0
8504,8192,end_time,0
8505,8193,end_time,
8506,8194,end_time,
8507,8195,end_time,
8508,8196,end_time,
8509,8197,end_time,
8510,8198,end_time,
8511,8199,end_time,
8512,8200,end_time,
8513,8201,end_time,
8514,8202,end_time,
8515,8203,end_time,
8516,8204,end_time,
8517,8205,end_time,
8518,8206,end_time,
8519,8207,end_time,0
8520,8208,end_time,0
8521,8209,end_time,0
8522,8210,end_time,0
8523,8211,end_time,0
8524,8212,end_time,0
8525,8213,end_time,0
8526,8214,end_time,0
8527,8215,end_time,0
8528,8216,end_time,0
8529,8217,end_time,0
8530,8218,end_time,0
8531,8219,end_time,0
8532,8220,end_time,0
8533,8221,end_time,0
8534,8222,end_time,0
8535,8223,end_time,0
8536,8224,end_time,0
8537,8225,end_time,0
8538,8226,end_time,0
8539,8227,end_time,15
8540,8228,end_time,0
8541,8229,end_time,0
8542,8230,end_time,0
8543,8231,end_time,0
8544,8232,end_time,2400
8545,8233,end_time,2400
8546,8234,end_time,2400
8547,8235,end_time,2400
8548,8236,end_time,2400
8549,8237,end_time,2400
8550,8238,end_time,2400
8551,8239,end_time,2400
8552,8240,end_time,2400
8553,8241,end_time,0
8554,8242,end_time,0
8555,8243,end_time,0
8556,8244,end_time,0
8557,8245,end_time,0
8558,8246,end_time,0
8559,8247,end_time,0
8560,8248,end_time,0
8561,8249,end_time,0
8562,8250,end_time,0
8563,8251,end_time,0
8564,8252,end_time,12
8565,8253,end_time,12
8566,8254,end_time,12
8567,8255,end_time,12
8568,8256,end_time,12
8569,8257,end_time,12
8570,8258,end_time,12
8571,8259,end_time,12
8572,8260,end_time,12
8573,8261,end_time,12
8574,8262,end_time,12
8575,8263,end_time,12
8576,8264,end_time,12
8577,8265,end_time,12
8578,8266,end_time,12
8579,8267,end_time,12
8580,8268,end_time,12
8581,8269,end_time,12
8582,8270,end_time,12
8583,8271,end_time,12
8584,8272,end_time,12
8585,8273,end_time,12
8586,8274,end_time,12
8587,8275,end_time,12
8588,8276,end_time,12
8589,8277,end_time,12
8590,8278,end_time,12
8591,8279,end_time,12
8592,8280,end_time,12
8593,8281,end_time,12
8594,8282,end_time,12
8595,8283,end_time,12
8596,8284,end_time,12
8597,8285,end_time,12
8598,8286,end_time,12
8599,8287,end_time,12
8600,8288,end_time,12
8601,8289,end_time,12
8602,8290,end_time,12
8603,8291,end_time,12
8604,8292,end_time,12
8605,8293,end_time,12
8606,8294,end_time,12
8607,8295,end_time,0
8608,8296,end_time,0
8609,8297,end_time,0
8610,8298,end_time,0
8611,8299,end_time,0
8612,8300,end_time,0
8613,8301,end_time,0
8614,8302,end_time,0
8615,8303,end_time,0
8616,8304,end_time,20
8617,8305,end_time,0
8618,8306,end_time,0
8619,8307,end_time,0
8620,8308,end_time,0
8621,8309,end_time,12
8622,8310,end_time,12
8623,8311,end_time,12
8624,8312,end_time,12
8625,8313,end_time,1900
8626,8314,end_time,2200
8627,8315,end_time,2200
8628,8316,end_time,2200
8629,8317,end_time,2300
8630,8318,end_time,2200
8631,8319,end_time,2200
8632,8320,end_time,2200
8633,8321,end_time,500
8634,8322,end_time,2200
8635,8323,end_time,2200
8636,8324,end_time,2200
8637,8325,end_time,2200
8638,8326,end_time,1800
8639,8327,end_time,1300
8640,8328,end_time,2200
8641,8329,end_time,600
8642,8330,end_time,2300
8643,8331,end_time,2200
8644,8332,end_time,2300
8645,8333,end_time,2200
8646,8334,end_time,500
8647,8335,end_time,1000
8648,8336,end_time,1000
8649,8337,end_time,2200
8650,8338,end_time,2200
8651,8339,end_time,2200
8652,8340,end_time,2000
8653,8341,end_time,2200
8654,8342,end_time,2200
8655,8343,end_time,2300
8656,8344,end_time,200
8657,8345,end_time,2200
8658,8346,end_time,1000
8659,8347,end_time,2300
8660,8348,end_time,2300
8661,8349,end_time,2200
8662,8350,end_time,2200
8663,8351,end_time,2200
8664,8352,end_time,12
8665,8353,end_time,12
8666,8354,end_time,15
8667,8355,end_time,0
8668,8356,end_time,0
8669,8357,end_time,0
8670,8358,end_time,0
8671,8359,end_time,0
8672,8360,end_time,0
8673,8361,end_time,0
8674,8362,end_time,0
8675,8363,end_time,0
8676,8364,end_time,0
8677,8365,end_time,0
8678,8366,end_time,0
8679,8367,end_time,0
8680,8368,end_time,0
8681,8369,end_time,0
8682,8370,end_time,0
8683,8371,end_time,0
8684,8372,end_time,0
8685,8373,end_time,0
8686,8374,end_time,0
8687,8375,end_time,0
8688,8376,end_time,0
8689,8377,end_time,0
8690,8378,end_time,0
8691,8379,end_time,0
8692,8380,end_time,0
8693,8381,end_time,0
8694,8382,end_time,0
8695,8383,end_time,0
8696,8384,end_time,0
8697,8385,end_time,0
8698,8386,end_time,0
8699,8387,end_time,0
8700,8388,end_time,0
8701,8389,end_time,0
8702,8390,end_time,0
8703,8391,end_time,0
8704,8392,end_time,0
8705,8393,end_time,0
8706,8394,end_time,0
8707,8395,end_time,0
8708,8396,end_time,0
8709,8397,end_time,0
8710,8398,end_time,0
8711,8399,end_time,0
8712,8400,end_time,0
8713,8401,end_time,0
8714,8402,end_time,0
8715,8403,end_time,0
8716,8404,end_time,0
8717,8405,end_time,0
8718,8406,end_time,0
8719,8407,end_time,0
8720,8408,end_time,0
8721,8409,end_time,23
8722,8410,end_time,23
8723,8411,end_time,13
8724,8412,end_time,17
8725,8413,end_time,5
8726,8414,end_time,5
8727,8415,end_time,8
8728,8416,end_time,8
8729,8417,end_time,5
8730,8418,end_time,5
8731,8419,end_time,5
8732,8420,end_time,5
8733,8421,end_time,5
8734,8422,end_time,5
8735,8423,end_time,5
8736,8424,end_time,8
8737,8425,end_time,8
8738,8426,end_time,5
8739,8427,end_time,5
8740,8428,end_time,8
8741,8429,end_time,5
8742,8430,end_time,8
8743,8431,end_time,8
8744,8432,end_time,5
8745,8433,end_time,8
8746,8434,end_time,8
8747,8435,end_time,8
8748,8436,end_time,5
8749,8437,end_time,5
8750,8438,end_time,8
8751,8439,end_time,5
8752,8440,end_time,8
8753,8441,end_time,8
8754,8442,end_time,8
8755,8443,end_time,15
8756,8444,end_time,15
8757,8445,end_time,15
8758,8446,end_time,15
8759,8447,end_time,15
8760,8448,end_time,15
8761,8449,end_time,24시
8762,8450,end_time,0
8763,8451,end_time,24시
8764,8452,end_time,8
8765,8453,end_time,8
8766,8454,end_time,12
8767,8455,end_time,10
8768,8456,end_time,10
8769,8457,end_time,15
8770,8458,end_time,10
8771,8459,end_time,20
8772,8460,end_time,8
8773,8461,end_time,19
8774,8462,end_time,8
8775,8463,end_time,15
8776,8464,end_time,09월 17일
8777,8465,end_time,09월 17일
8778,8466,end_time,08월 23일
8779,8467,end_time,08월 23일
8780,8468,end_time,
8781,8469,end_time,08월 23일
8782,8470,end_time,08월 23일
8783,8471,end_time,09월 17일
8784,8472,end_time,12
8785,8473,end_time,15
8786,8474,end_time,15
8787,8475,end_time,5
8788,8476,end_time,5
8789,8477,end_time,
8790,8478,end_time,3
8791,8479,end_time,14
8792,8480,end_time,13
8793,8481,end_time,13
8794,8482,end_time,2
8795,8483,end_time,2
8796,8484,end_time,2
8797,8485,end_time,13
8798,8486,end_time,19
8799,8487,end_time,5
8800,8488,end_time,21
8801,8489,end_time,2
8802,8490,end_time,14
8803,8491,end_time,15
8804,8492,end_time,14
8805,8493,end_time,2
8806,8494,end_time,14
8807,8495,end_time,16
8808,8496,end_time,14
8809,8497,end_time,2
8810,8498,end_time,24
8811,8499,end_time,13
8812,8500,end_time,14
8813,8501,end_time,12
8814,8502,end_time,4
8815,8503,end_time,15
8816,8504,end_time,1
8817,8505,end_time,1
8818,8506,end_time,13
8819,8507,end_time,1
8820,8508,end_time,13
8821,8509,end_time,13
8822,8510,end_time,13
8823,8511,end_time,13
8824,8512,end_time,19
8825,8513,end_time,19
8826,8514,end_time,
8827,8515,end_time,
8828,8516,end_time,
8829,8517,end_time,
8830,8518,end_time,
8831,8519,end_time,
8832,8520,end_time,
8833,8521,end_time,
8834,8522,end_time,
8835,8523,end_time,
8836,8524,end_time,
8837,8525,end_time,23
8838,8526,end_time,12
8839,8527,end_time,3
8840,8528,end_time,20
8841,8529,end_time,20
8842,8530,end_time,20
8843,8531,end_time,20
8844,8532,end_time,22
8845,8533,end_time,22
8846,8534,end_time,22
8847,8535,end_time,22
8848,8536,end_time,22
8849,8537,end_time,22
8850,8538,end_time,22
8851,8539,end_time,2200
8852,8540,end_time,1100
8853,8541,end_time,800
8854,8542,end_time,800
8855,8543,end_time,800
8856,8544,end_time,800
8857,8545,end_time,800
8858,8546,end_time,800
8859,8547,end_time,800
8860,8548,end_time,800
8861,8549,end_time,1600
8862,8550,end_time,1600
8863,8551,end_time,1600
8864,8552,end_time,1600
8865,8553,end_time,1600
8866,8554,end_time,1000
8867,8555,end_time,1000
8868,8556,end_time,1200
8869,8557,end_time,1200
8870,8558,end_time,1200
8871,8559,end_time,1000
8872,8560,end_time,1000
8873,8561,end_time,1000
8874,8562,end_time,1000
8875,8563,end_time,1000
8876,8564,end_time,1000
8877,8565,end_time,1000
8878,8566,end_time,1000
8879,8567,end_time,1000
8880,8568,end_time,0
8881,8569,end_time,700
8882,8570,end_time,2300
8883,8571,end_time,400
8884,8572,end_time,1300
8885,8573,end_time,2200
8886,8574,end_time,2200
8887,8575,end_time,500
8888,8576,end_time,100
8889,8577,end_time,500
8890,8578,end_time,1200
8891,8579,end_time,800
8892,8580,end_time,800
8893,8581,end_time,1700
8894,8582,end_time,1700
8895,8583,end_time,200
8896,8584,end_time,100
8897,8585,end_time,2100
8898,8586,end_time,2100
8899,8587,end_time,1300
8900,8588,end_time,100
8901,8589,end_time,2300
8902,8590,end_time,2300
8903,8591,end_time,0
8904,8592,end_time,0
8905,8593,end_time,0
8906,8594,end_time,0
8907,8595,end_time,0
8908,8596,end_time,0
8909,8597,end_time,0
8910,8598,end_time,0
8911,8599,end_time,0
8912,8600,end_time,0
8913,8601,end_time,0
8914,8602,end_time,0
8915,8603,end_time,0
8916,8604,end_time,0
8917,8605,end_time,0
8918,8606,end_time,0
8919,8607,end_time,0
8920,8608,end_time,0
8921,8609,end_time,0
8922,8610,end_time,0
8923,8611,end_time,
8924,8612,end_time,0
8925,8613,end_time,0
8926,8614,end_time,0
8927,8615,end_time,0
8928,8616,end_time,0
8929,8617,end_time,0
8930,8618,end_time,0
8931,8619,end_time,0
8932,8620,end_time,0
8933,8621,end_time,0
8934,8622,end_time,0
8935,8623,end_time,0
8936,8624,end_time,0
8937,8625,end_time,0
8938,8626,end_time,0
8939,8627,end_time,0
8940,8628,end_time,0
8941,8629,end_time,0
8942,8630,end_time,0
8943,8631,end_time,0
8944,8632,end_time,0
8945,7633,height,28.7M
8946,7634,height,28.7M
8947,7635,height,28.7M
8948,7636,height,28.7M
8949,7637,height,28.7M
8950,7638,height,28.7M
8951,7639,height,31.7M
8952,7640,height,31.7M
8953,7641,height,31.7M
8954,7642,height,31.7M
8955,7643,height,31.7M
8956,7644,height,31.7M
8957,7645,height,31.7M
8958,7646,height,31.7M
8959,7647,height,31.7M
8960,7648,height,31.7M
8961,7649,height,31.7M
8962,7650,height,31.7M
8963,7651,height,31.7M
8964,7652,height,3.21M
8965,7653,height,3.13M
8966,7654,height,4.67M
8967,7655,height,7.21M
8968,7656,height,3.28M
8969,7657,height,5.7M
8970,7658,height,6.74M
8971,7659,height,5.21M
8972,7660,height,3.69M
8973,7661,height,44.05M
8974,7662,height,6.22M
8975,7663,height,3.06M
8976,7664,height,4.45M
8977,7665,height,7.33M
8978,7666,height,6.24M
8979,7667,height,2.63M
8980,7668,height,33.7M
8981,7669,height,33.7M
8982,7670,height,9.61M
8983,7671,height,21M
8984,7672,height,14.35M
8985,7673,height,1.73M
8986,7674,height,4.32M
8987,7675,height,49.53M
8988,7676,height,51.28M
8989,7677,height,210.41M
8990,7678,height,210.41M
8991,7679,height,194.67M
8992,7680,height,1.25M
8993,7681,height,1.25M
8994,7682,height,0.5M
8995,7683,height,0.5M
8996,7684,height,1.6M
8997,7685,height,1.2M
8998,7686,height,1.4M
8999,7687,height,0.57M
9000,7688,height,0.61M
9001,7689,height,0.49M
9002,7690,height,0.64M
9003,7691,height,0.3M
9004,7692,height,1.34M
9005,7693,height,1.26M
9006,7694,height,0.84M
9007,7695,height,1.32M
9008,7696,height,0.67M
9009,7697,height,1.5M
9010,7698,height,1.34M
9011,7699,height,0.7M
9012,7700,height,1.1M
9013,7701,height,6.13M
9014,7702,height,6.13M
9015,7703,height,6.13M
9016,7704,height,0M
9017,7705,height,2.3M
9018,7706,height,2.25M
9019,7707,height,1.37M
9020,7708,height,0.3M
9021,7709,height,0.32M
9022,7710,height,0.54M
9023,7711,height,0.25M
9024,7712,height,4.4M
9025,7713,height,4.39M
9026,7714,height,1M
9027,7715,height,0.55M
9028,7716,height,23.01M
9029,7717,height,2.55M
9030,7718,height,1.16M
9031,7719,height,-2.75M
9032,7720,height,5.23M
9033,7721,height,2.55M
9034,7722,height,5.25M
9035,7723,height,4.98M
9036,7724,height,4.54M
9037,7725,height,6.23M
9038,7726,height,4M
9039,7727,height,4.95M
9040,7728,height,4.3 M~ 4.61 M
9041,7729,height,3.5M
9042,7730,height,4.4M
9043,7731,height,12.95M
9044,7732,height,12.95M
9045,7733,height,12.95M
9046,7734,height,12.5M
9047,7735,height,10.3M
9048,7736,height,7.2M
9049,7737,height,7.3M
9050,7738,height,9.6M
9051,7739,height,12.8M
9052,7740,height,13.9M
9053,7741,height,15.8M
9054,7742,height,25.1M
9055,7743,height,21.3M
9056,7744,height,9.5M
9057,7745,height,7.5M
9058,7746,height,16.7M
9059,7747,height,0.65M
9060,7748,height,0.77M
9061,7749,height,0.72M
9062,7750,height,0.76M
9063,7751,height,0.74M
9064,7752,height,29.23M
9065,7753,height,1.25M
9066,7754,height,1M
9067,7755,height,0.5M
9068,7756,height,1.25M
9069,7757,height,1.25M
9070,7758,height,1.25M
9071,7759,height,60M
9072,7760,height,50M
9073,7761,height,55M
9074,7762,height,2.5M
9075,7763,height,45M
9076,7764,height,60M
9077,7765,height,65M
9078,7766,height,70M
9079,7767,height,60M
9080,7768,height,70M
9081,7769,height,65M
9082,7770,height,60M
9083,7771,height,60M
9084,7772,height,60M
9085,7773,height,60M
9086,7774,height,60M
9087,7775,height,60M
9088,7776,height,80M
9089,7777,height,65M
9090,7778,height,65M
9091,7779,height,72.1M
9092,7780,height,66.8M
9093,7781,height,62.8M
9094,7782,height,60.4M
9095,7783,height,63M
9096,7784,height,80M
9097,7785,height,53M
9098,7786,height,51M
9099,7787,height,55M
9100,7788,height,0.25M
9101,7789,height,0.25M
9102,7790,height,0.25M
9103,7791,height,0.25M
9104,7792,height,0.25M
9105,7793,height,0.25M
9106,7794,height,0.25M
9107,7795,height,0.25M
9108,7796,height,0.25M
9109,7797,height,0.25M
9110,7798,height,0.25M
9111,7799,height,0.25M
9112,7800,height,0.25M
9113,7801,height,0.25M
9114,7802,height,0.25M
9115,7803,height,0.25M
9116,7804,height,0.3M
9117,7805,height,0.33M
9118,7806,height,0.47M
9119,7807,height,0.47M
9120,7808,height,0.47M
9121,7809,height,0.25M
9122,7810,height,0.25M
9123,7811,height,0.25M
9124,7812,height,0.84M
9125,7813,height,0.33M
9126,7814,height,0.4M
9127,7815,height,0.33M
9128,7816,height,0.33M
9129,7817,height,0.51M
9130,7818,height,0.8M
9131,7819,height,0.83M
9132,7820,height,0.4M
9133,7821,height,0.4M
9134,7822,height,0.41M
9135,7823,height,0.43M
9136,7824,height,0.43M
9137,7825,height,0.65M
9138,7826,height,0.65M
9139,7827,height,0.5M
9140,7828,height,0.65M
9141,7829,height,0.65M
9142,7830,height,0.65M
9143,7831,height,0.53M
9144,7832,height,0.49M
9145,7833,height,0.53M
9146,7834,height,0.49M
9147,7835,height,0.49M
9148,7836,height,0.37M
9149,7837,height,0.5M
9150,7838,height,0.46M
9151,7839,height,0.46M
9152,7840,height,0.46M
9153,7841,height,0.35M
9154,7842,height,0.41M
9155,7843,height,0.32M
9156,7844,height,0.32M
9157,7845,height,0.41M
9158,7846,height,0.32M
9159,7847,height,0.37M
9160,7848,height,0.37M
9161,7849,height,0.37M
9162,7850,height,0.37M
9163,7851,height,0.51M
9164,7852,height,0.33M
9165,7853,height,0.33M
9166,7854,height,0.3M
9167,7855,height,0.3M
9168,7856,height,0.3M
9169,7857,height,0.3M
9170,7858,height,0.3M
9171,7859,height,0.3M
9172,7860,height,0.43M
9173,7861,height,49.5M
9174,7862,height,53.9M
9175,7863,height,56.9M
9176,7864,height,49.4M
9177,7865,height,49.1M
9178,7866,height,94M
9179,7867,height,73.4M
9180,7868,height,73.5M
9181,7869,height,77M
9182,7870,height,83.2M
9183,7871,height,85.2M
9184,7872,height,82.1M
9185,7873,height,141.8M
9186,7874,height,145.8M
9187,7875,height,208.52M
9188,7876,height,197.62M
9189,7877,height,189.86M
9190,7878,height,219.62M
9191,7879,height,181.17M
9192,7880,height,84.67M
9193,7881,height,108.73M
9194,7882,height,124.71M
9195,7883,height,55.72M
9196,7884,height,84.2M
9197,7885,height,19.3M
9198,7886,height,6.4M
9199,7887,height,16.7M
9200,7888,height,8.2M
9201,7889,height,13.6M
9202,7890,height,36.1M
9203,7891,height,5.5M
9204,7892,height,7.1M
9205,7893,height,8.5M
9206,7894,height,20.8M
9207,7895,height,8.3M
9208,7896,height,0.2M
9209,7897,height,0.3M
9210,7898,height,0.4M
9211,7899,height,0.55M
9212,7900,height,5.7M
9213,7901,height,3.8M
9214,7902,height,4.9M
9215,7903,height,5.8M
9216,7904,height,4.6M
9217,7905,height,4.6M
9218,7906,height,23.4M
9219,7907,height,31.1M
9220,7908,height,8.6M
9221,7909,height,4.3M
9222,7910,height,26.65M
9223,7911,height,56.47M
9224,7912,height,49M
9225,7913,height,47.5M
9226,7914,height,64.79M
9227,7915,height,45.79M
9228,7916,height,47.39M
9229,7917,height,87.79M
9230,7918,height,91.2M
9231,7919,height,40.39M
9232,7920,height,45.2M
9233,7921,height,45.2M
9234,7922,height,12.9M
9235,7923,height,9.9M
9236,7924,height,12.5M
9237,7925,height,8.7M
9238,7926,height,6.3M
9239,7927,height,8.3M
9240,7928,height,9.8M
9241,7929,height,11.7M
9242,7930,height,15.5M
9243,7931,height,7.1M
9244,7932,height,5.3M
9245,7933,height,6M
9246,7934,height,9.9M
9247,7935,height,2.21M
9248,7936,height,3M
9249,7937,height,3.1M
9250,7938,height,3.28M
9251,7939,height,4.87M
9252,7940,height,3.53M
9253,7941,height,5.53M
9254,7942,height,0.85M
9255,7943,height,3.41M
9256,7944,height,1.7M
9257,7945,height,0.55M
9258,7946,height,211.87M
9259,7947,height,250.6M
9260,7948,height,7.3M
9261,7949,height,264.1M
9262,7950,height,275.66M
9263,7951,height,75.42M
9264,7952,height,8.88M
9265,7953,height,20.39M
9266,7954,height,24.33M
9267,7955,height,23.74M
9268,7956,height,70.08M
9269,7957,height,37.61M
9270,7958,height,14.39M
9271,7959,height,14.3M
9272,7960,height,19.3M
9273,7961,height,19.12M
9274,7962,height,6.38M
9275,7963,height,9.61M
9276,7964,height,7.52M
9277,7965,height,7.52M
9278,7966,height,6.46M
9279,7967,height,1.3M
9280,7968,height,1.82M
9281,7969,height,2.37M
9282,7970,height,1.82M
9283,7971,height,0.69M
9284,7972,height,3.06M
9285,7973,height,23.7M
9286,7974,height,23.7M
9287,7975,height,23.6M
9288,7976,height,23.7M
9289,7977,height,21.3M
9290,7978,height,21.1M
9291,7979,height,20.63M
9292,7980,height,1.19M
9293,7981,height,0M
9294,7982,height,0M
9295,7983,height,0M
9296,7984,height,0M
9297,7985,height,0M
9298,7986,height,50.72M
9299,7987,height,43.47M
9300,7988,height,39.93M
9301,7989,height,104.85M
9302,7990,height,82.57M
9303,7991,height,83.24M
9304,7992,height,68.49M
9305,7993,height,46.73M
9306,7994,height,54.68M
9307,7995,height,37.44M
9308,7996,height,33.22M
9309,7997,height,33.06M
9310,7998,height,31.84M
9311,7999,height,37.22M
9312,8000,height,24.1M
9313,8001,height,30.2M
9314,8002,height,32.66M
9315,8003,height,26.38M
9316,8004,height,28.95M
9317,8005,height,29.75M
9318,8006,height,30.27M
9319,8007,height,33.21M
9320,8008,height,35.39M
9321,8009,height,54.41M
9322,8010,height,48.64M
9323,8011,height,180.98M
9324,8012,height,180.21M
9325,8013,height,175.77M
9326,8014,height,182.47M
9327,8015,height,190.72M
9328,8016,height,180.22M
9329,8017,height,81.36M
9330,8018,height,69.61M
9331,8019,height,73.27M
9332,8020,height,78.72M
9333,8021,height,0.67M
9334,8022,height,25.55M
9335,8023,height,97.5M
9336,8024,height,101.8M
9337,8025,height,115.8M
9338,8026,height,5.9M
9339,8027,height,5.7M
9340,8028,height,5.77M
9341,8029,height,6.43M
9342,8030,height,5.04M
9343,8031,height,5.44M
9344,8032,height,114.1M
9345,8033,height,114.1M
9346,8034,height,114.1M
9347,8035,height,27.4M
9348,8036,height,92.3M
9349,8037,height,33.9M
9350,8038,height,46M
9351,8039,height,56.2M
9352,8040,height,69.8M
9353,8041,height,40.87M
9354,8042,height,30.36M
9355,8043,height,30.19M
9356,8044,height,2.33M
9357,8045,height,1.64M
9358,8046,height,2.19M
9359,8047,height,2.42M
9360,8048,height,13.25M
9361,8049,height,4749.2M
9362,8050,height,4749.2M
9363,8051,height,4749.2M
9364,8052,height,4749.2M
9365,8053,height,4749.2M
9366,8054,height,4749.2M
9367,8055,height,2831.6M
9368,8056,height,14266.5M
9369,8057,height,3.15M
9370,8058,height,4.6M
9371,8059,height,47.3M
9372,8060,height,47.3M
9373,8061,height,4.6M
9374,8062,height,5.55M
9375,8063,height,95.5M
9376,8064,height,95.5M
9377,8065,height,128.6M
9378,8066,height,128.6M
9379,8067,height,196.6M
9380,8068,height,128.6M
9381,8069,height,126.6M
9382,8070,height,117.9M
9383,8071,height,56.5M
9384,8072,height,14.5M
9385,8073,height,4.97M
9386,8074,height,2.29M
9387,8075,height,0.93M
9388,8076,height,5.24M
9389,8077,height,2.56M
9390,8078,height,4.50M
9391,8079,height,4.50M
9392,8080,height,4.50M
9393,8081,height,179.7M
9394,8082,height,227.1M
9395,8083,height,0.39M
9396,8084,height,0.55M
9397,8085,height,0.42M
9398,8086,height,16.8M
9399,8087,height,32.2M
9400,8088,height,81.3M
9401,8089,height,37.5M
9402,8090,height,103M
9403,8091,height,73.8M
9404,8092,height,1.58M
9405,8093,height,1.55M
9406,8094,height,1.53M
9407,8095,height,1.53M
9408,8096,height,-3.22M
9409,8097,height,3.19M
9410,8098,height,38.48M
9411,8099,height,73.39M
9412,8100,height,73.4M
9413,8101,height,73.4M
9414,8102,height,34.26M
9415,8103,height,15.91M
9416,8104,height,22M
9417,8105,height,61M
9418,8106,height,61M
9419,8107,height,61M
9420,8108,height,61M
9421,8109,height,24.42M
9422,8110,height,8.05M
9423,8111,height,36.58M
9424,8112,height,58.29M
9425,8113,height,32.44M
9426,8114,height,11.87M
9427,8115,height,14.21M
9428,8116,height,20.25M
9429,8117,height,10.43M
9430,8118,height,12.52M
9431,8119,height,17.17M
9432,8120,height,17.22M
9433,8121,height,34.96M
9434,8122,height,24.94M
9435,8123,height,11.54M
9436,8124,height,10.89M
9437,8125,height,24.84M
9438,8126,height,14.13M
9439,8127,height,18.82M
9440,8128,height,10.68M
9441,8129,height,14.12M
9442,8130,height,7.77M
9443,8131,height,0.85M
9444,8132,height,33.01M
9445,8133,height,26.93M
9446,8134,height,35.32M
9447,8135,height,4.67M
9448,8136,height,7.81M
9449,8137,height,9.12M
9450,8138,height,27.59M
9451,8139,height,7.85M
9452,8140,height,14.75M
9453,8141,height,11.79M
9454,8142,height,4.86M
9455,8143,height,5.54M
9456,8144,height,5.43M
9457,8145,height,76.75M
9458,8146,height,76.6M
9459,8147,height,68.6M
9460,8148,height,68.3M
9461,8149,height,109.5M
9462,8150,height,80.2M
9463,8151,height,69M
9464,8152,height,97.8M
9465,8153,height,64.4M
9466,8154,height,64.4M
9467,8155,height,54.8M
9468,8156,height,56.9M
9469,8157,height,57.7M
9470,8158,height,58.7M
9471,8159,height,18.38M
9472,8160,height,26.52M
9473,8161,height,26.5M
9474,8162,height,25.48M
9475,8163,height,31.66M
9476,8164,height,33.03M
9477,8165,height,23.58M
9478,8166,height,32.95M
9479,8167,height,30.24M
9480,8168,height,1.71M
9481,8169,height,1.71M
9482,8170,height,11.76M
9483,8171,height,1.23M
9484,8172,height,2.07M
9485,8173,height,1.11M
9486,8174,height,2.43M
9487,8175,height,0.2M
9488,8176,height,43.6M
9489,8177,height,30.55M
9490,8178,height,38.13M
9491,8179,height,46.3M
9492,8180,height,35.68M
9493,8181,height,32.84M
9494,8182,height,40.9M
9495,8183,height,35.3M
9496,8184,height,3.2M
9497,8185,height,4.4M
9498,8186,height,54.7M
9499,8187,height,54.7M
9500,8188,height,54.7M
9501,8189,height,78.83M
9502,8190,height,49.9M
9503,8191,height,56.5M
9504,8192,height,114.72M
9505,8193,height,98.29M
9506,8194,height,51.05M
9507,8195,height,10.9M
9508,8196,height,12.94M
9509,8197,height,7.25M
9510,8198,height,9.72M
